tx_id,tx_time,amount,channel,merchant_category,home_country,merchant_country,is_foreign,high_risk_country,same_country,card_present,hour_of_day,day_of_week,customer_id,merchant_id,customer_age,tenure_months,past_chargebacks,vip_customer,ip_risk_score,device_trust_score,txns_last_24h,amount_last_24h,is_fraud
TXDUMNAZGTGZ3GBM,2024-03-05 12:28:46,30.24,pos,fashion,UK,FR,1,0,0,1,12,1,C283561,M85706,71,110,0,0,61.0,67.0,0,0.0,0
TXKTCOOCPTI89CDR,2024-02-28 22:33:17,14.61,pos,gaming,ES,US,1,0,0,1,22,2,C360177,M86095,21,17,0,0,29.0,71.0,0,0.0,0
TXL38HVM3UR8DJKG,2024-03-27 10:54:48,24.45,ecommerce,restaurants,FR,DE,1,0,0,0,10,2,C424119,M42594,24,150,0,0,38.0,55.0,1,1.46,0
TXI70HH2MJX1PBIZ,2024-02-25 03:59:23,7.7,pos,electronics,PL,IN,1,0,0,1,3,6,C852274,M24004,48,94,0,0,9.0,70.0,0,0.0,0
TX1F2PXW00J4LO1Q,2024-02-16 08:04:31,28.67,pos,grocery,PL,CN,1,1,0,1,8,4,C223477,M87751,25,29,0,0,70.0,50.0,0,0.0,0
TXLNV79SG01A9LBR,2024-01-14 01:33:39,11.51,ecommerce,gaming,FR,ES,1,0,0,0,1,6,C573709,M55215,70,99,0,1,80.0,45.0,0,0.0,0
TXWQT77X6HYMVQ1L,2024-01-09 18:12:23,27.65,pos,fuel,DE,PL,1,0,0,1,18,1,C443990,M93102,56,0,0,0,18.0,71.0,0,0.0,0
TXZE9IWRKB9BHZK9,2024-02-01 11:45:59,15.29,pos,fashion,FR,US,1,0,0,1,11,3,C682900,M88267,48,2,0,0,21.0,49.0,1,3.33,0
TXFQOQQWHA9DIKAD,2024-03-21 14:43:59,23.38,pos,fuel,UK,PL,1,0,0,1,14,3,C110993,M97097,66,178,0,0,22.0,78.0,1,17.9,0
TXKWX3WSBCWJ9GI1,2024-01-20 14:29:14,69.28,ecommerce,fashion,UK,NG,1,1,0,0,14,5,C970880,M46282,28,135,0,0,22.0,48.0,0,0.0,0
TX05Y6HXH9RQQ1DB,2024-02-12 08:09:29,101.07,ecommerce,fuel,PL,NL,1,0,0,0,8,0,C404056,M80310,75,61,0,0,40.0,34.0,1,9.15,0
TX4QUN9FFIYLTBRY,2024-03-30 11:40:19,3.18,ecommerce,grocery,ES,CN,1,1,0,0,11,5,C599349,M21285,36,154,0,0,58.0,43.0,0,0.0,1
TXCQ8WWA4TVJ94DO,2024-02-23 13:48:16,4.49,ecommerce,fashion,PL,CN,1,1,0,0,13,4,C824309,M96993,51,160,0,0,39.0,34.0,1,26.11,0
TX6GG2NWNQHGQ1Y5,2024-01-01 05:20:50,24.47,ecommerce,travel,FR,ES,1,0,0,0,5,0,C103606,M65056,49,141,0,0,29.0,48.0,0,0.0,0
TXMHY0CMBFNR477E,2024-02-04 20:39:40,18.9,pos,travel,FR,FR,0,0,1,1,20,6,C611908,M79444,27,141,0,0,12.0,71.0,0,0.0,0
TXCV9VJTWF2ZOR01,2024-02-08 16:06:32,76.46,pos,electronics,DE,US,1,0,0,1,16,3,C826505,M47343,39,123,0,0,38.0,41.0,0,0.0,0
TXRIL5UPED1Z2E29,2024-02-09 18:20:55,23.34,pos,travel,PL,NL,1,0,0,1,18,4,C708807,M63261,72,10,0,1,42.0,51.0,1,26.39,0
TX2MZGBOTDT9GH67,2024-01-06 17:02:50,13.58,pos,fuel,ES,DE,1,0,0,1,17,5,C111031,M11892,76,168,0,0,29.0,56.0,2,16.94,0
TX20ZKOA09Z3FZZB,2024-01-18 08:32:14,13.15,mobile,gaming,FR,NG,1,1,0,0,8,3,C304514,M24031,38,166,0,0,37.0,65.0,0,0.0,0
TX9HE478KG3Y2ZE4,2024-03-25 09:28:53,29.35,pos,grocery,DE,NG,1,1,0,1,9,0,C868686,M47184,80,43,0,0,34.0,59.0,0,0.0,0
TXLIQJK937A2Q1AJ,2024-03-17 03:06:44,130.37,pos,fuel,ES,IN,1,0,0,1,3,6,C227131,M75378,77,129,0,0,67.0,51.0,0,0.0,0
TXLF29NNFWYFMG1C,2024-01-31 02:54:38,60.23,pos,digital_services,NL,UK,1,0,0,1,2,2,C826248,M67373,33,156,0,0,40.0,61.0,0,0.0,0
TXLZI5YKOM9MVLSJ,2024-03-29 08:29:47,30.88,pos,travel,PL,ES,1,0,0,1,8,4,C991838,M92521,54,119,0,0,14.0,71.0,1,0.0,0
TXN95MOSPXOOS3PE,2024-02-16 09:32:50,6.07,pos,electronics,UK,DE,1,0,0,1,9,4,C738590,M26403,22,58,0,0,21.0,59.0,0,0.0,0
TXBAYR9NBK678TBH,2024-01-30 13:33:28,32.45,ecommerce,restaurants,FR,CN,1,1,0,0,13,1,C153409,M85019,22,19,0,0,58.0,50.0,0,0.0,0
TXMPN8BAMKM05092,2024-03-01 15:24:18,10.19,pos,fuel,FR,NL,1,0,0,1,15,4,C170287,M70573,82,174,0,0,17.0,62.0,0,0.0,0
TXRAOYXQMQODEHIM,2024-01-11 23:44:43,8.94,pos,restaurants,PL,IN,1,0,0,1,23,3,C757085,M34964,69,139,0,0,38.0,63.0,0,0.0,0
TXVA41BMT4DZ5XSZ,2024-02-02 01:01:13,31.5,pos,travel,FR,DE,1,0,0,1,1,4,C881449,M83823,74,63,0,0,60.0,60.0,0,0.0,0
TXYILP2J61M8L8K8,2024-01-25 01:41:39,51.38,pos,electronics,PL,NG,1,1,0,1,1,3,C435075,M71851,75,160,0,0,63.0,68.0,2,22.69,0
TX1BPQEL8VY7GFHS,2024-03-27 22:23:49,39.02,pos,travel,ES,PL,1,0,0,1,22,2,C472646,M49176,54,90,0,0,18.0,72.0,0,0.0,0
TXU7186NVMY0O13E,2024-03-22 19:23:52,41.27,ecommerce,electronics,UK,IN,1,0,0,0,19,4,C891613,M30205,80,77,0,0,43.0,26.0,0,0.0,0
TXH3TIBMIKH97RJI,2024-02-06 07:23:55,15.18,ecommerce,digital_services,PL,PL,0,0,1,0,7,1,C890732,M22734,59,93,0,0,11.0,52.0,0,0.0,0
TXQDEO577RHH9I45,2024-01-03 07:31:01,13.74,pos,fashion,FR,ES,1,0,0,1,7,2,C334261,M94340,67,142,0,0,17.0,52.0,0,0.0,0
TXQ5FLXDZPWW2LOK,2024-02-16 13:47:09,24.56,pos,restaurants,DE,NL,1,0,0,1,13,4,C579918,M59357,78,117,0,0,25.0,53.0,0,0.0,0
TXE7PSTFMA70WSR0,2024-03-07 15:05:52,31.45,mobile,fashion,PL,DE,1,0,0,0,15,3,C283474,M30427,22,46,0,0,64.0,58.0,0,0.0,0
TXT8AUOPXJDJBEQM,2024-01-30 06:39:24,17.46,pos,gaming,ES,UK,1,0,0,1,6,1,C699718,M11728,84,18,0,0,39.0,67.0,0,0.0,0
TX75LEFNI1Z7NF2M,2024-01-23 00:57:06,8.15,ecommerce,fashion,UK,CN,1,1,0,0,0,1,C195348,M83486,59,149,1,0,44.0,52.0,0,0.0,0
TXQXSWJQINKY3D9Y,2024-01-02 04:33:23,39.13,pos,electronics,FR,CN,1,1,0,1,4,1,C933820,M13629,36,140,0,0,41.0,51.0,2,14.35,0
TX3U825AFZ13CSU3,2024-01-10 15:25:38,67.58,pos,digital_services,NL,DE,1,0,0,1,15,2,C855024,M82507,36,167,0,0,16.0,51.0,1,18.4,0
TXVXGGY9ATDC82VG,2024-02-26 17:45:18,19.81,ecommerce,electronics,ES,ES,0,0,1,0,17,0,C419415,M17225,77,71,0,1,40.0,48.0,0,0.0,0
TXP42DS38M7I1ZEF,2024-03-21 07:50:33,72.86,pos,electronics,NL,CN,1,1,0,1,7,3,C285481,M80695,37,50,0,1,31.0,59.0,0,0.0,0
TXKJIYOVVXQHZTW6,2024-02-12 11:20:36,83.32,mobile,travel,DE,IN,1,0,0,0,11,0,C928031,M59377,65,131,0,0,39.0,64.0,1,7.53,0
TX64SI96Y6XML0C3,2024-01-20 21:26:45,1.78,pos,grocery,ES,FR,1,0,0,1,21,5,C167625,M46179,57,92,0,0,26.0,58.0,1,20.99,0
TX74TSE938CN5LAA,2024-03-14 02:36:54,18.74,pos,fuel,ES,IN,1,0,0,1,2,3,C337894,M31239,52,47,0,0,40.0,67.0,0,0.0,0
TX9F8AOU4N7MQCK9,2024-01-07 01:56:45,43.84,pos,grocery,FR,ES,1,0,0,1,1,6,C638095,M51042,52,72,0,0,43.0,71.0,0,0.0,0
TXV0EN028UEDCN4M,2024-03-28 04:21:28,12.13,pos,restaurants,UK,FR,1,0,0,1,4,3,C185375,M34800,50,109,0,0,41.0,61.0,1,7.25,0
TX7HWF3UQ85SXZ77,2024-02-17 04:45:40,38.74,ecommerce,gaming,FR,NG,1,1,0,0,4,5,C176353,M19589,44,71,0,0,46.0,37.0,0,0.0,0
TX30OM0U3LMBFNCA,2024-03-29 04:05:43,29.18,pos,fashion,PL,NL,1,0,0,1,4,4,C101325,M92529,45,158,0,0,24.0,60.0,0,0.0,0
TX6A29TOXSLVY3R4,2024-01-16 10:03:27,55.31,pos,electronics,DE,ES,1,0,0,1,10,1,C403740,M56191,31,161,0,0,42.0,61.0,0,0.0,0
TXUXATDVA4GGP62I,2024-01-14 22:40:16,14.46,pos,grocery,PL,ES,1,0,0,1,22,6,C484114,M47164,33,84,0,0,48.0,47.0,0,0.0,0
TX7QN7Y7P7LTGOB2,2024-01-29 13:57:07,22.72,pos,electronics,ES,US,1,0,0,1,13,0,C901831,M32610,76,18,0,0,51.0,43.0,1,4.81,0
TXJP7XN2J2EUP4ER,2024-01-06 03:51:05,63.95,pos,grocery,PL,UK,1,0,0,1,3,5,C485575,M84958,20,141,0,0,25.0,40.0,0,0.0,0
TXZ64K0PDJIPC2TD,2024-02-02 09:22:29,5.38,ecommerce,fashion,FR,NL,1,0,0,0,9,4,C646137,M13646,46,177,0,0,51.0,38.0,0,0.0,0
TXETPHV5JVVI3766,2024-01-21 02:53:02,11.05,pos,restaurants,FR,PL,1,0,0,1,2,6,C274413,M21487,30,131,0,0,31.0,56.0,4,18.64,0
TX26HPC6KSJK21IL,2024-01-06 09:08:45,24.69,ecommerce,grocery,FR,UK,1,0,0,0,9,5,C384588,M47446,76,96,0,0,19.0,33.0,0,0.0,0
TXN3TYU9ZAS3MQ9L,2024-02-09 06:09:14,55.99,pos,travel,UK,IN,1,0,0,1,6,4,C966480,M95323,62,164,0,0,52.0,43.0,0,0.0,0
TXMPQFQYNGDNLLH2,2024-03-08 08:53:06,3.15,ecommerce,digital_services,ES,FR,1,0,0,0,8,4,C784899,M55568,71,101,0,0,47.0,48.0,0,0.0,0
TX7CQ3UJH54OJVHQ,2024-01-08 07:39:16,107.48,pos,digital_services,FR,ES,1,0,0,1,7,0,C904037,M13430,44,1,1,0,41.0,70.0,0,0.0,0
TX9NZJHWIMO5HM53,2024-01-13 00:28:24,26.57,pos,grocery,PL,DE,1,0,0,1,0,5,C416220,M86295,46,142,0,0,54.0,52.0,0,0.0,0
TXZWKYNX0X11WI0T,2024-02-22 10:26:30,66.85,pos,digital_services,PL,NG,1,1,0,1,10,3,C221621,M62202,63,176,0,0,67.0,39.0,1,4.29,0
TXYGQ67GG9X3MUZ2,2024-02-11 02:10:05,18.8,pos,restaurants,FR,NL,1,0,0,1,2,6,C593509,M11697,72,149,0,0,41.0,54.0,0,0.0,0
TXT65IG6AW2TE31D,2024-01-12 22:37:26,29.01,pos,fuel,UK,IN,1,0,0,1,22,4,C926917,M28766,66,44,0,0,44.0,64.0,1,13.5,0
TXEYSSBB34FS101I,2024-01-25 21:29:16,32.82,ecommerce,gaming,NL,NG,1,1,0,0,21,3,C456899,M73425,50,179,0,0,27.0,50.0,0,0.0,0
TXX8FP8ZM23RXX2S,2024-02-04 22:41:30,4.86,pos,travel,UK,PL,1,0,0,1,22,6,C753422,M32275,82,126,0,0,41.0,70.0,0,0.0,0
TXJRDTUQE4KWZJ0D,2024-01-27 06:39:41,39.3,pos,digital_services,DE,ES,1,0,0,1,6,5,C993063,M56625,60,91,0,0,39.0,59.0,0,0.0,0
TX19NIPPTB7L2YEG,2024-03-03 12:55:37,10.75,ecommerce,digital_services,DE,FR,1,0,0,0,12,6,C851448,M18966,35,130,0,0,34.0,45.0,1,28.07,0
TX4OSN2EENZLDGL8,2024-01-29 15:24:28,31.08,ecommerce,travel,PL,DE,1,0,0,0,15,0,C313265,M33792,84,152,0,0,36.0,23.0,0,0.0,0
TXZY1PLGAWST6PA4,2024-02-20 06:27:14,49.35,ecommerce,digital_services,DE,CN,1,1,0,0,6,1,C806286,M76461,83,39,0,0,47.0,44.0,1,0.1,0
TX1MVMJNN79IEA78,2024-03-28 23:34:43,17.27,pos,digital_services,UK,CN,1,1,0,1,23,3,C776239,M36242,40,99,0,0,44.0,47.0,0,0.0,0
TXYO31XL3TDGTLQH,2024-02-01 14:04:39,2.97,pos,grocery,NL,CN,1,1,0,1,14,3,C924705,M79799,47,151,1,0,33.0,72.0,1,21.59,0
TX6UNF6SZ77FVXUW,2024-02-21 02:31:36,17.52,ecommerce,gaming,PL,UK,1,0,0,0,2,2,C224023,M59052,25,62,0,0,17.0,44.0,0,0.0,0
TXMX5IPWFB3WNDQE,2024-01-14 18:37:55,19.29,ecommerce,gaming,PL,NL,1,0,0,0,18,6,C945710,M76773,38,107,0,0,27.0,34.0,1,71.83,0
TXTT5BCPC2K8YJ83,2024-01-11 23:45:00,36.0,pos,restaurants,DE,NG,1,1,0,1,23,3,C122293,M98785,22,145,1,0,54.0,59.0,0,0.0,0
TXRZMEV7JGJ106RW,2024-02-24 05:16:50,45.67,ecommerce,electronics,ES,IN,1,0,0,0,5,5,C560333,M85343,64,168,0,1,34.0,25.0,3,12.52,0
TX3BFFW5NO407HII,2024-02-07 03:35:01,29.57,pos,grocery,ES,UK,1,0,0,1,3,2,C834720,M25425,48,91,0,0,34.0,66.0,0,0.0,0
TXTPR2WYYNO5QMTP,2024-01-01 03:46:07,112.58,ecommerce,digital_services,DE,NG,1,1,0,0,3,0,C337662,M85649,59,170,1,0,45.0,44.0,0,0.0,0
TX17QE5Y449PSXAH,2024-03-04 15:57:37,7.16,pos,electronics,DE,DE,0,0,1,1,15,0,C795691,M44685,23,164,0,0,35.0,76.0,0,0.0,0
TXI44C8DB5I6GVPB,2024-02-03 07:30:18,42.89,mobile,fashion,NL,FR,1,0,0,0,7,5,C303533,M35629,27,108,0,0,24.0,65.0,0,0.0,0
TX9DO6PLAYNCIKSK,2024-01-23 13:25:39,6.13,mobile,gaming,UK,IN,1,0,0,0,13,1,C827091,M22009,42,62,0,0,31.0,70.0,1,7.93,0
TX69LHHMAA2TMBT5,2024-03-08 12:52:04,7.99,pos,fashion,NL,ES,1,0,0,1,12,4,C328736,M32159,62,165,0,0,36.0,58.0,0,0.0,0
TXIUIZ18ADUT5J50,2024-01-08 13:12:58,15.61,pos,travel,UK,DE,1,0,0,1,13,0,C737476,M94512,63,166,0,0,11.0,46.0,0,0.0,0
TXXZV0SOGS0SY967,2024-03-15 02:28:49,13.49,pos,electronics,PL,DE,1,0,0,1,2,4,C155745,M98786,21,123,0,0,46.0,70.0,0,0.0,0
TXRRIF9R63H4FO08,2024-01-23 19:04:31,17.02,pos,fashion,FR,PL,1,0,0,1,19,1,C641182,M19973,74,157,0,0,30.0,73.0,2,21.14,0
TX3ZFMWGNX9SLQ46,2024-01-24 15:21:58,66.47,ecommerce,travel,DE,US,1,0,0,0,15,2,C600744,M56539,30,142,0,0,41.0,42.0,0,0.0,0
TXK1TNFUO40NDASQ,2024-02-16 22:44:01,51.81,pos,digital_services,ES,IN,1,0,0,1,22,4,C676064,M29426,47,25,0,0,23.0,63.0,0,0.0,0
TXCM85X3A3HIVIYD,2024-01-21 10:56:41,2.64,ecommerce,grocery,DE,ES,1,0,0,0,10,6,C474293,M41573,57,111,0,0,23.0,34.0,2,32.58,0
TXI9X5JV7IIO2YRA,2024-02-03 17:13:19,14.29,pos,grocery,NL,NG,1,1,0,1,17,5,C960856,M97770,73,175,0,0,33.0,47.0,1,12.2,0
TX1EDFF52R2LZA79,2024-03-07 03:27:01,21.7,ecommerce,fuel,NL,CN,1,1,0,0,3,3,C768614,M25426,44,70,0,0,46.0,39.0,1,32.03,0
TXYIFPGQDAIE6BRM,2024-03-06 12:56:24,12.93,pos,fuel,ES,US,1,0,0,1,12,2,C311715,M85916,77,14,0,0,50.0,49.0,0,0.0,0
TXVGSMKWLO7ABFWJ,2024-02-20 22:44:35,2.91,pos,grocery,UK,ES,1,0,0,1,22,1,C748988,M90638,48,31,0,0,29.0,57.0,0,0.0,0
TX2AILIR23BV4VVL,2024-02-20 06:36:59,80.02,pos,fuel,DE,UK,1,0,0,1,6,1,C805406,M14604,62,156,0,0,40.0,65.0,0,0.0,0
TX78M90JXYSYHKS6,2024-01-24 07:47:07,25.89,pos,travel,FR,IN,1,0,0,1,7,2,C728628,M47397,62,135,0,0,39.0,53.0,1,30.44,0
TXTSTZX0P2XHF785,2024-03-14 06:44:22,207.08,mobile,fashion,NL,PL,1,0,0,0,6,3,C884414,M92062,71,156,0,1,44.0,75.0,0,0.0,0
TXVFHW1XS5OHG0Y7,2024-03-13 04:09:50,6.45,pos,gaming,FR,CN,1,1,0,1,4,2,C896487,M50536,58,106,0,0,58.0,50.0,0,0.0,1
TXBPEIB7T6W9OL4I,2024-02-15 08:09:17,32.53,ecommerce,electronics,FR,UK,1,0,0,0,8,3,C780216,M53020,18,114,0,0,13.0,35.0,0,0.0,0
TXFWJ8OFTCZXAD6C,2024-02-08 08:33:36,4.95,pos,gaming,ES,CN,1,1,0,1,8,3,C216559,M81638,34,73,0,0,64.0,66.0,0,0.0,0
TXOTRIV4Q925ZCBY,2024-02-21 00:31:23,12.77,pos,restaurants,NL,CN,1,1,0,1,0,2,C534911,M80926,33,1,0,0,41.0,58.0,0,0.0,1
TXNC7NDZ8WTN0TZU,2024-02-08 20:28:05,9.0,pos,gaming,UK,FR,1,0,0,1,20,3,C855709,M43679,41,58,0,0,64.0,53.0,2,17.8,0
TXFW0V7EEZBPF2XD,2024-03-04 06:30:00,23.84,ecommerce,fuel,UK,UK,0,0,1,0,6,0,C140883,M89641,20,120,0,0,22.0,66.0,0,0.0,0
TXMC752OOIPHQM4G,2024-01-28 05:07:44,33.02,mobile,restaurants,ES,ES,0,0,1,0,5,6,C717205,M79213,73,135,0,0,25.0,62.0,0,0.0,0
TXOTOO9X1JSFV3UW,2024-03-23 15:47:51,26.74,ecommerce,travel,PL,US,1,0,0,0,15,5,C837982,M46675,50,75,0,0,34.0,26.0,1,0.0,0
TXH483SJ7IH5OPTN,2024-03-21 13:52:10,26.05,pos,fuel,DE,DE,0,0,1,1,13,3,C192820,M30158,27,121,0,0,27.0,66.0,0,0.0,0
TXK5MEV9YL95XXZ0,2024-03-15 14:17:54,35.22,ecommerce,fuel,DE,US,1,0,0,0,14,4,C298257,M55017,39,147,0,0,33.0,45.0,0,0.0,0
TXIJ24JSNUMBUY30,2024-03-16 07:06:33,99.92,pos,fuel,UK,ES,1,0,0,1,7,5,C355536,M61726,29,0,0,0,54.0,64.0,0,0.0,0
TXSUWJI0AO2B8REB,2024-02-14 03:10:44,45.47,ecommerce,restaurants,DE,CN,1,1,0,0,3,2,C717938,M59205,19,96,0,0,47.0,47.0,0,0.0,0
TXINGNBR7XULH5LK,2024-03-14 02:24:31,68.07,pos,fuel,FR,CN,1,1,0,1,2,3,C124114,M92999,27,104,0,0,42.0,46.0,0,0.0,0
TXJS1OW8D2S6EX1U,2024-02-16 08:28:11,36.79,ecommerce,gaming,FR,NL,1,0,0,0,8,4,C221449,M21812,59,175,0,0,30.0,41.0,1,13.71,0
TX4IS1WMJ8WL30C0,2024-01-27 21:29:17,10.22,pos,gaming,DE,IN,1,0,0,1,21,5,C969827,M44079,43,45,0,0,30.0,63.0,0,0.0,0
TXD4KEDV481RLC7B,2024-01-09 10:55:15,71.99,pos,grocery,NL,PL,1,0,0,1,10,1,C754388,M78174,72,92,0,0,23.0,49.0,1,46.36,0
TX0YH8MEDI54THXO,2024-03-19 07:09:23,13.1,ecommerce,gaming,UK,CN,1,1,0,0,7,1,C209001,M67585,39,78,0,0,34.0,33.0,0,0.0,0
TXOBX1BFUDHEYZAE,2024-01-17 07:44:47,78.19,pos,fuel,UK,US,1,0,0,1,7,2,C397387,M62540,42,36,0,0,15.0,65.0,0,0.0,0
TXDLII7OQV9EI2OJ,2024-02-14 12:50:19,26.35,ecommerce,fashion,FR,DE,1,0,0,0,12,2,C680977,M87929,74,71,0,0,36.0,38.0,0,0.0,0
TXLAGXOEHCK06047,2024-01-19 20:40:16,126.69,pos,fashion,PL,DE,1,0,0,1,20,4,C217951,M82793,54,89,0,1,46.0,46.0,0,0.0,0
TXD00CC4V4O8IXM3,2024-03-20 03:37:21,25.05,pos,travel,NL,FR,1,0,0,1,3,2,C179442,M72093,70,89,0,0,36.0,58.0,0,0.0,0
TXN5URHM1AGUWWYF,2024-03-11 10:00:34,28.67,ecommerce,fashion,UK,PL,1,0,0,0,10,0,C923413,M68565,77,45,0,0,14.0,40.0,1,8.59,0
TXQ9MFOTY7CNEQKF,2024-03-10 19:22:21,53.73,pos,gaming,PL,PL,0,0,1,1,19,6,C815808,M38710,77,136,0,0,22.0,69.0,0,0.0,0
TX1DSAE8XWI8H5QV,2024-03-03 16:27:18,30.93,pos,fashion,PL,DE,1,0,0,1,16,6,C410960,M93442,25,24,0,0,11.0,39.0,0,0.0,0
TX4FYFRKWTP5DOVG,2024-03-19 14:50:53,15.09,pos,travel,PL,IN,1,0,0,1,14,1,C359138,M66330,67,102,0,0,44.0,58.0,0,0.0,0
TXLGQYKQQIGNU7BW,2024-03-28 09:32:35,38.68,pos,digital_services,UK,IN,1,0,0,1,9,3,C286246,M39578,27,35,0,0,36.0,43.0,5,153.02,0
TXTFXT8A8J7KE3D0,2024-03-15 16:24:51,24.55,mobile,electronics,NL,US,1,0,0,0,16,4,C515203,M75305,55,22,0,0,33.0,67.0,1,9.72,0
TX8Z7ZUG7JRBG2WU,2024-02-14 02:53:08,72.01,ecommerce,travel,ES,ES,0,0,1,0,2,2,C783378,M80638,56,141,1,0,5.0,49.0,0,0.0,0
TXHRB9EU4WR83MWW,2024-02-14 09:26:36,125.4,pos,grocery,DE,US,1,0,0,1,9,2,C901049,M13318,44,52,0,0,11.0,67.0,0,0.0,0
TXA59IFWEN4J2AAL,2024-02-09 20:58:43,17.16,pos,restaurants,PL,IN,1,0,0,1,20,4,C502069,M57269,25,59,0,0,39.0,45.0,0,0.0,0
TXO66E4DGMG72VLP,2024-01-27 15:34:42,24.29,pos,electronics,FR,IN,1,0,0,1,15,5,C712393,M42094,61,64,0,0,40.0,62.0,0,0.0,0
TX9XTSPTHHXFGSGP,2024-02-29 18:52:12,5.34,ecommerce,travel,ES,NL,1,0,0,0,18,3,C277546,M49665,42,4,0,0,35.0,58.0,1,17.62,0
TX2VYNU5A3H6TZTU,2024-02-19 02:33:23,16.9,pos,grocery,UK,DE,1,0,0,1,2,0,C285538,M70885,82,25,0,0,38.0,67.0,0,0.0,0
TX1YO0POJZJILNH4,2024-01-01 02:44:32,25.95,pos,restaurants,ES,ES,0,0,1,1,2,0,C475631,M75936,73,18,0,0,25.0,75.0,1,6.93,0
TXA0SI0341RX9KWZ,2024-01-12 17:38:15,18.91,pos,restaurants,DE,DE,0,0,1,1,17,4,C594705,M60337,34,159,0,0,31.0,71.0,0,0.0,0
TXEATNSNZY1VXIUH,2024-02-26 16:14:28,13.86,ecommerce,digital_services,PL,DE,1,0,0,0,16,0,C940303,M15434,80,172,0,0,36.0,33.0,1,0.0,0
TX7H56HWPGK51TRD,2024-03-06 23:48:12,28.37,pos,digital_services,PL,CN,1,1,0,1,23,2,C356957,M85888,32,122,0,0,36.0,72.0,0,0.0,0
TX52RRVSB77PP6E8,2024-02-10 07:02:09,36.68,pos,gaming,FR,US,1,0,0,1,7,5,C948632,M54939,84,29,0,0,40.0,46.0,1,3.93,0
TXSY11HVR9A09EZH,2024-03-20 15:07:33,7.15,pos,restaurants,UK,NG,1,1,0,1,15,2,C557387,M55138,47,64,0,0,63.0,61.0,1,13.54,0
TXD64Z5I6L5OD62T,2024-01-20 09:47:05,37.84,pos,digital_services,UK,DE,1,0,0,1,9,5,C121144,M53441,28,68,0,0,23.0,67.0,0,0.0,0
TXZXUXRCKWALSK40,2024-03-28 07:44:50,20.63,ecommerce,gaming,ES,NL,1,0,0,0,7,3,C772298,M72113,20,49,0,0,50.0,69.0,6,628.44,1
TXDX5MP04UC9NE8W,2024-01-19 14:23:32,21.95,mobile,travel,FR,ES,1,0,0,0,14,4,C347012,M22434,25,71,0,0,31.0,64.0,0,0.0,0
TXDP6COGZX02QKZS,2024-01-17 21:43:59,76.27,mobile,travel,ES,FR,1,0,0,0,21,2,C761623,M47197,64,136,0,0,30.0,75.0,0,0.0,0
TX92HIZVQNFJ70KR,2024-03-29 22:21:42,74.16,pos,fuel,DE,US,1,0,0,1,22,4,C366480,M39813,39,109,0,0,36.0,74.0,1,2.52,0
TXZSOLSFFL4J446V,2024-02-21 19:34:42,16.82,ecommerce,gaming,PL,CN,1,1,0,0,19,2,C616846,M33088,73,114,0,0,64.0,36.0,1,31.61,0
TXVTX3FBWQGXXX0E,2024-02-21 13:12:15,22.84,ecommerce,fashion,FR,ES,1,0,0,0,13,2,C431772,M56727,72,106,0,0,51.0,50.0,1,26.85,0
TXSPOBTQTVX0I2C1,2024-03-10 17:45:05,11.01,ecommerce,travel,FR,PL,1,0,0,0,17,6,C394099,M80822,63,101,0,0,42.0,47.0,0,0.0,0
TXL3XLELH5M3V7KP,2024-03-18 09:37:37,73.84,pos,restaurants,ES,CN,1,1,0,1,9,0,C289840,M80874,45,100,1,1,55.0,62.0,1,23.65,0
TXD5PGA9THLTGFVK,2024-01-28 18:43:33,27.59,ecommerce,electronics,PL,DE,1,0,0,0,18,6,C924786,M87741,75,109,0,0,48.0,26.0,0,0.0,0
TXVVWW94N2QC229Q,2024-01-21 10:32:45,14.62,ecommerce,gaming,UK,US,1,0,0,0,10,6,C316305,M43043,31,23,0,0,27.0,30.0,0,0.0,0
TXC6UJ877HPGVZLV,2024-03-02 20:51:40,29.54,pos,gaming,DE,NL,1,0,0,1,20,5,C607685,M10122,67,91,0,0,42.0,51.0,1,12.75,0
TXYQJHMLMY60O8L5,2024-02-11 02:06:02,84.65,pos,fashion,PL,FR,1,0,0,1,2,6,C954381,M84828,61,175,0,0,40.0,62.0,0,0.0,0
TX7TYHX9ZEXXNGL5,2024-02-25 05:07:30,10.37,ecommerce,travel,NL,FR,1,0,0,0,5,6,C476052,M66052,38,112,0,0,33.0,47.0,2,4.58,0
TXHMTJ6VNRVMEM6F,2024-03-29 20:29:36,36.19,pos,digital_services,FR,CN,1,1,0,1,20,4,C378247,M66166,82,26,0,0,61.0,64.0,0,0.0,0
TX9ZHAROFBE52QRK,2024-03-23 19:40:52,61.57,pos,electronics,UK,FR,1,0,0,1,19,5,C773810,M88571,70,73,0,0,33.0,46.0,1,4.83,0
TXCNPJSAB3RIZV0A,2024-02-20 21:32:05,21.55,pos,fashion,ES,UK,1,0,0,1,21,1,C680393,M28010,18,77,0,0,49.0,41.0,0,0.0,0
TXZU6B088RRY31E0,2024-02-10 07:55:45,14.56,ecommerce,grocery,DE,FR,1,0,0,0,7,5,C374164,M58934,38,4,0,0,44.0,39.0,0,0.0,0
TXR43MRLRCQ1BIHE,2024-03-22 22:47:05,37.53,pos,digital_services,UK,ES,1,0,0,1,22,4,C717032,M52725,35,16,1,0,48.0,65.0,1,0.91,1
